review_id,review,Food,Service,Ambience,deal
134,"My boyfriend and I have made several attempts now to enjoy the food at Sauce. Unfortunately we have now removed this Italian themed bastard step child of the Fox Restaurant Concepts family. The place just plainly sucks. Service is lackluster and so is the food. Overpriced,bland and void of any excitement. Highlight of the visit was when the upon paying for my food with a credit card the cashier told me to ""Like, fill out this receipt"", when I asked for clarification he stated ""You need to write in the total, tip and sign, most people tip"". EXCUSE ME! Why would i tip you? I don't tip the cashier at a gas station, and you pal are not even as cheery as the gas station employees I come in contact with. If my food or service was above and beyond in a quick service setting I would certainly tip (being in the service industry for years I know you work for tip). The definition of bad training and customer service.   Then I realized what truly bothers me about this place....the manager is completely lacking any managerial skills or presence in the restaurant. She was dressed sloppily and we thought she was a customer until she asked us how our salads where. My boyfriend have his usual ""Adequate"" and responded with ""Just OK"". She then smiled and scurried away from our table. I see how it is Sauce, you are just trying to be adequate, well that being the goal you are barely meeting it.",0,0,0,0
135,"Okay, so we finally made it to Sauce. and we were mostly happy with our experience.   Sauce is an Italian themed pizza and sandwich place that serves wine. Currently, they are running a summer special of: two glasses of wine, one large salad and one personalized pizza for $20.00.  A GREAT DEAL!  Since our first visit earlier this summer, we've been back a few times and the food has been universally good.    For some reason, we go around 4:30 or so on Thursdays or Fridays afternoons before a movie and the place is usually half full. The downside in going at this time is that Sauces is full of screaming infants or toddlers with indifferent supervision (see photo).   We have seen very few male parents at Sauce, but mostly young mothers who are meeting with other Moms for a play date at the restaurant. For the most part the Moms will take five or six tables at the far end away from the cashier, but the noise can sometimes be overwhelming. Also, the three and four year olds are known to sometimes escape from their prison with pasta soaked hands .   So, go for the food, but avoid the Mom's section in the back, and don't wear white!  Okay, you've been warned.",1,0,0,1
136,"This location is a bit of a hike from mi casa, but it's worth the drive. In general, I think Sauce is a little pricey for lunch but the price point is perfect for dinner.  I usually get the thin crust pizza with sausage, pepperoni, onion and peppers and tell them to hold the mushrooms. The meatball panini is an excellent choice as well. Last time my wife got the Bruschetta which she thought was fabulous. I saw another patron scarfing down the Spaghetti and meatballs, so that's the next item on the menu I'm going to try.   I love the casual atmoshere where you can kick back and relax and have a mellow conversation. There's plenty of seating and the parking is plentiful in the evening since the coffee shop next door closes before dinner.",1,0,1,0
137,"Sauce is great. The pizza are perfect for lunch. They come in one size with a few topping combinations ranging from traditional (pepperoni/mushroom) to original (proscuetto/melon). They offer solid salads and paninis, but missing out on the pizza is a mistake.  Prices range from $8-12. Seating is sometimes tight.",1,0,0,0
138,"I get all of the Fox RC emails and yesterday received one about a limited time lunch special for $7.50 for 2 of either a side chopped salad, soup of the day or side pasta (lasagna not included) and a drink. A couple of co-workers and I decided to hit it up today and I was pleasantly surprised. Not that I had assumed it was bad or anything- I'd just never been.   I had the turkey and feta salad because it had the most veggies-cucumbers, tomatoes, corn and avocado's and  tender turkey squares. It was really good! So was the pasta- marinara shells with a meatball. It was a perfect amount of food for a great price.",1,0,0,0
139,"My husband and I decided to go to lunch on Monday labor day, and wanted a nice big juicy burger. We've never had nasty food at Fuddruckers so we decided to stop in here and split a big burger. We ordered the number 2. It's a huge burger 2/3 pounder, with fries and an endless refill of drinks. We also ordered a side of onion rings. I didn't see the dirtiness others have suggested in previous reviews listed.   The restaurant is covered with memorabilia from old rock artist, we decided to sit near the Elvis corner of the building. They do have 3 or four booths in the corners but all were filled so we parked at a table and got our first of a few sodas. Right in front of us was a flat screen TV with football on.. Oh yeah, this was a nice casual atmosphere, burger, fries, football what else can you ask for. The place was pretty slow for a holiday around lunchtime, but I was OK with that. I mean I don't mind getting my food faster.   We waited about 15 minutes and split our food up and put all the toppings we prefer on our huge burger. Yumms, it was good. Nice and juicy perfect size to split into two. I was happy by coming here, you always know what to expect. The buns are nice and fresh and the selection of toppings is wonderful.   The only thing that bugged me was the onion rings were really greasy, so I put mine to the side. Also they must have had a district manager and manager present that afternoon, cause we kept getting starred at by people dressed in suits walking around. As soon as we were done with eating we had our plates picked up, and we hung out watching the end of the game for another 15 min or so. Thumbs up for me, I left happy and stuffed.",1,0,1,0
140,"I decided to try this place out after reading some of the reviews on here. I love dim sum but I don't like waiting for the carts to come around. This was perfect. you order and they bring it to you. The menu is limited but It has everything I like.   The lady who works there was especially nice to me and with the combination of the food and service I will be back. The cherry on top was my bill today. 15 for a lunch combo and 4 dim sum items with a drink, can't beat that!",1,1,0,0
141,This place is delicious! The meat is always fresh and amazing. Cooked right! Servers laughing and smiling. Fast casual food at a decent price! I get the works with cheddar instead of American. Yum!,1,1,0,0
142,"came out with a happy stomach and super full, (that's for the 1/3 lb burger) LOL Awesome staff, manager asks around tables how your dining experience is, the selection of items for the burgers are FRESH AND plenty, of course the have the new Free-Style Coca Cola machines, good beer selections as well. Xavier (manager) is very friendly. Really clean and open area space to hang out and relax with a beer and SUPER MOIST DELICIOUS BURGER on the side. They have renovated the restaurant and it has been a thumbs up for my husband and I. Will be back many times, keep it up!  Restaurant is huge for parties too. Great access to this location as it is right at the I-17 exit. Free WiFi...",1,1,1,0
143,"Ok, so I helped my friend Angie move today, and in turn, she bought me dinner afterwords.  We both were so tired, and this was the closest place to the truck rental she used, and I decided to go here.  I did not like the inside when you imediately walk in.  Felt dirty, and old.  We ordered, and we both got a #3.  cost us $18 and change.  There was hardly any one in there, but granted, we were eating out on a Wednesday afternoon at like 4.  I blame going here on being delirious, tired, hot, sweaty and overworked.  I can't say I would never eat here again, but it would be under some pretty rough circumstances.",0,0,0,0
144,"Super friendly, great service, came in just before they stop serving Dim Sum at 3:00PM on a Saturday and chef was willing to make some for us on short notice.    A picture menu and ordering of a list like a sushi menu instead of having a cart roll out to you was neat.  And the picture menu really helped out my linner partner.  So we were able to get all the dishes we wanted delivered out to our table in one go which I found convenient.    The Dim Sum was well executed, not greasy, and the price is right.   I'd rate it about the same level as House of Sifu in Chandler.   But bellow Great Wall or Golden Buda the the other 3 major Dim Sim places in the valley.",1,1,0,0
145,"I wanted Sweet Republic, the plus one wanted something cheap after all of our baller status meals.... cheeseburger for him...... I got some more of that ice cream hehehe.",1,0,0,0
146,"Since I was a kid, Fuddruckers has been my favourite place to get a hamburger. Their in-house baked buns are the most delicious I've had  and they always cook the burger itself exactly how you order it. I also love that I can put whatever - and however much of - I want on it myself. The seasoned fries are also thickly cut and delicious. Save room for a brownie or cookie - also in-house baked - and you won't regret it.  I always get a 1/3lb. medium-well plain then smother it with hot cheese, honey mustard, ranch or mayonnaise, and shredded lettuce. They'll ask you when you order if you want cheese on it but save the $0.35 and put your own cheese later - they have both normal melted cheddar and nacho cheese at the bar. More cheese and mustard for fries and sometimes I'll even make a little side salad.   Fast, inexpensive, and DELICIOUS.",,,,
147,"Being as far away from China as I could possibly get, I didn't expect to get something tasty from here but it was quite delightful dining.  The atmosphere is queazy like there are a bunch of mismatched lanterns all bunched up in one corner or something like that which had me staring at it wanting to walk around and fix it.",,,,
148,It's too confusing to order here. Makes me get a rash.,0,0,0,0
149,"If you like burgers you'll love Fuddruckers. Fresh beef served up with your choice of fixings, added expertly by you. Good chicken also.  I love to order a 1/3 pound burger with grilled onions and then load it with ketchup, mayo, melted cheese, lettuce, tomatoes, red onions and whatever else I can fit. Vegetable toppings are all fresh and appealing. I top the meal off with a chocolate milkshake.",1,0,0,0
150,"I love pleasant surprises.  I have to confess, I made fun of this place driving by one time because it looks like a total dive.  I was kind of shocked to get a recommendation from Helen of Sweet Republic Ice cream... if she said it was going to be good, I knew it would be... and it was!  This was a delight.  The wait staff spoke nearly no english (making it even more authentic?), but they were super sweet and went way out of their way to make it great.  I'm still warming up to Dim Sum, so this time we tried some more low key dishes, Sesame Chicken (WOW!) and Chicken Broccoli.  The flavors in the sesame sauce was great, just the right thing for a Tuesday night.  Massive portions. Chow mein as well as rice. Can't wait to go back.  I didn't attempt to verify, but I'm fairly certain there was no MSG. Everything tasted VERY fresh.",1,1,0,0
151,"Dim Sum, Chapter II  Absent were the bustling carts, leaving a trail of steam and aromas of delicately balanced Asian delights. In its place, a photo-accompanied menu a la sushi style made its way around the table. It was a method that fit China Chan remarkably well.  We were a band of a dozen foodies, converging on China Chan on a Sunday morning. We ordered en masse and our food came out in wave after delicious wave. Everything was delightful.  As the second instalment of UYE: Dim Sum drew to a close, we were satisfied.",1,0,0,0
152,"I tried this place out today after reading the reviews here on Yelp.  This is the best Dim Sum I have tried in Phoenix. I split 6 dim sum items with a friend and it was all we could eat.  The chicken wings, shrimp spring rolls, and Chinese broccoli were particularly good. Everything was fresh and hot when it arrived at the table, and delicious! All this cost about $20 plus tip including my ice tea so it was really inexpensive also. Great find as I would never have tried this place without Yelp!",1,0,0,0
153,"My brief stint in NYC has given me a bit of the snobbies when it comes to Chinese food.  Now, I'm not adventurous and I can't handle too much spiciness, but I feel as though I'm a pretty good judge of fried rice and some of the basic dishes that no one but me get excited about.  China Chan delivers in both of these areas.  This place started as a fantastic Yelp find and served as a lunchtime hideout for my coworkers and me.  Super cheap and filling lunch specials served by the perky proprietor were our salvation from a crappy workplace.  Since escaping said hellish work environment, I've returned to CC for many a delicious dinner.  They do have delivery, but I've missed the delivery driver's departure a few times so I generally just pick it up myself.  It's pretty sparse on the inside, which is fine when it's daylight and you can look out the windows, but does not make for the best dinner dining room.  If you work in the neighborhood, make sure to stop by for a lunch that won't break the budget and might even send you home with some leftovers.  Now that we're not hiding out there at lunch, we'll open up our space to anyone else who needs some midday goodness.",1,0,0,0
154,"I had lunch here today with Norm R. and Rand H. the buffet was small and kind of in an weird place ,it was like you had to go behind the service counter to get to the other side of the buffet line. The food here was pretty good though,they had Chinese broccoli ,walnut shrimp,deep fried battered fish, spring rolls that were good and not greasy ,fried chicken which was good and the pork pot pot stickers were very good also.But  they had nothing to satisfy my sweet tooth not even a Chinese donut . I did have a couple of slices of watermelon and honey dew melon which were Ok but I would have prefered some cake and ice cream. Well China Chan restaurant will not make my top ten list , it is still an A OK place and yes i would return.",1,0,0,0
155,"When I was in Phoenix on business staying over by the Metrocenter, I was craving chinese but didn't want to drive too far since I'm not familiar with the area (and I was exhausted).   Yelp didn't lead me down the wrong path once again. China Chan was AMAZING!!  My order: War Won Ton Soup (no shrimp) and Veggie Fried Rice.   War Won Ton Soup = FANTASTIC! The broth wasn't all murky and it wasn't too salty and it was just delish! The wontons weren't mushy, and the meat wasn't grainy. The veggies in the soup were fresh and tasted great.   Veggie Fried Rice = awesome. It was a MASSIVE portion for only $5.50 and was definitely fresh made. Lots of the same veggies in the soup were in the rice and I was definitely excited. The mark of a great fried rice is that the veggies that are supposed to be crispy are and China Chan hit it spot on. Awesome!  I walked in to order to-go and my order was ready within ten minutes.   I will definitely keep China Chan in mind when I'm back in Phoenix and craving Chinese food.",1,1,0,0
156,"Okay, I go where my clients ask me to go sometimes, and this just happened to be the location.  I do like the fact that these hamburgers are what you want, made to order the way you want and they are pretty quick, but come on, it's a hamburger....  Okay, so I ordered the Chipolte BBQ burger with fries and a shake.  Really everything was good, the Chipolte had to be the least spicy version you could get and still have the word Chipolte in it, actually, I think they should just drop the Chipolte part and call it a Bacon BBQ burger, because that is all it really tasted like to me.  I do like the fries, they are bigger than your McDonald's version and the japlipeno cheese sauce is good (again not very spicy), but it's one of my favorite items.  The shakes are real, not that comes right from a machine thing, they actually have mixers and do the work and you can tell.  Client was happy, I was happy, and I would return when asked to.",1,0,0,0
157,"I do miss the days when Lenny would take the orders and be lambasted for doing everything wrong by the woman at the end of the line...  Ah, those were good days.  I'd never been to this location, and just so you know, there ARE more than the four bar seats next to the grill - just wait for your order, grab your shake, then head outside, turn right, and head into the much cooler (temp-wise, if not decor-wise) seating area.  You DID grab your shake, right? You mean, you didn't order a shake? Yeah, yeah - I know - you can't get a combo with a shake.  Splurge on the extra dollar and get the damn shake.  Cinnamon is one you can't get everywhere else.  Got it?  Good.  (Seriously. I'd be giving 3 stars without the shake.)  The burgers are good, flavorful, a little greasy, a little crisp on the edges sometimes, but always seem to hit the spot.  And I also recommend the onion rings.  I mean, you're not coming here because your trainer recommended it for your diet, you're coming for the burger, onion rings and don't-you-dare-forget - the shake.  Mmm.  Nummy.",1,0,0,0
158,"So no one is going to confuse this place for fine dining, but I gotta say- it gets the job done. Old School pizza that is really good when it's piping hot out of the oven. It's not the best a day later, so keep in mind to get it while it's hot, and then maybe tip your 40, because it's over Johnny.",1,0,0,0
159,"I give this place 3 stars since it's SO close to my home. I can do a drunk walk here and get my grub by walking inside and pushing the button phone.  This is the only sonic that I know that has a drive-THRU. They still come and bring the food out to your car once you park, but they don't have the covered parking chill and shut off your engine spots like all the others. Instead you can actually go into the building where there are phones at tables. A push of the button and you make your order. You can sit in or as I do, walk back to wherever you need to go.  I dock this place 1 star because they're only open until 11pm on the weekends. With all the ""now open late night"" commercials, I would expect them to be serving until at least 2pm.   Again, for me this is just another place to get drunk food. French fries are meh, but their onion rings are awesome, as are their ice cream cones. My boyfriend enjoys eating their nasty grease filled burgers for his guilty pleasure.  I go every weekend. It's become tradition at this point.",1,0,0,0
160,"Well burger fans I finally tried Lenny's! I know they have had some mixed reviews. I like this location! Everything is cooked to order. You can watch your food being prepared, it is a very small location. I started off ordering a cheese burger and fries. But after viewing the cook preparing the burger I opted for a double with bacon! The bacon is crisp and heated on the grill yahummmm! The fries were good nothing spectacular. But that burger was tasty!   Also they offer turkey hot dogs for those of you who cannot or do not eat beef or pork. This is a nice option. My best friend cannot eat beef or pork so this is great for her.   Only downside is the have no real seating here, but get it to go and you'll be A-ok!",1,0,0,0
161,"Well i see no one mentioned this sonic is down the street from the Scottsdale 6 drive-in. I seen one the yelpers wrote that there are not many drive thru sonic's anymore...you are wrong there my friend. If you go down south...Arkansas, Louisiana, Texas, etc...you will find plenty of them. This is the only sonic in fact that i have seen made like this one...because this is a rare establishment...but that is what makes it so great. The red phones only exist here...and they fact they have no drive-in is totally wild...but cool as well.   The menu is full of you classic sonic goodies from the burgers and fries....to the slushes and limeades. The desserts are also the same as are the great tots and footlongs...but the true gem of this place is the indoor seating area once again with the red phones..i simply loved the place. Not to mention once again you can buy your food here for cheap and then take it down to the drive-in movie and your all set for the night...check out the pics this place is a must see. Eat, Drink, and be Merry my friends!!!!",1,1,0,0
162,"Lenny's is a phoenix staple...unfortunately i cant for the life of me tell why. I hear that it has gone downhill, i hear that it's great, but when i went there it was sheer ""meh"". For some ungodly reason i thought it would be prudent to get a ""teriyaki burger"" here and it could only be described as a ""Terry?! YUCKY!"" burger (assuming the fry cooks name was terry) I took one bite and was overwhelmed w/ nausea and regret; the lettuce was wilted and gray, the cheese was a neon orange plastic tragedy,  the bun- soggy and shiny w/ grease, mayo slathered all over it, the teriyaki sauce tasted like burnt blackened tar, and the sad excuse for a pineapple on top was almost more insulting than the previous offenses. After several bites i figured it just wasnt worth it and covertly threw it away  The actual burger itself probably wasnt too bad, but all the poor quality ingredients that smothered it made it horrible. My parent's burgers were actually very good, they were wise enough to order a simple plain burger: patty & bun. kinda hard to eff up. so word of caution; if going to Lenny's K.I.S.S.  (keep it simple stupid, hurts my feelings everytime)",0,0,0,0
163,"I don't particularly like eating in my car and I didn't even know Sonic had any ""eat in"" restaurants, so I was pleasantly surprised when I happened upon this location.  The ordering via phone was unique and the service was quick and friendly.  It almost felt like I was eating at a full-service restaurant by the way every worker that passed asked if everything was all right and if they could get us anything else.  The restaurant was also well-kept.  I try not to make it a habit to eat footlong chili dogs and tator tots, but when I get a craving, this is a great spot to get them!",1,1,1,0
164,"It is really effing annoying to see Sonic ads in Los Angeles when the closest Sonic is in Anaheim.  That's over an hour away, in ideal traffic, for those of you who live somewhere else.  So unless I'm going to La Habra to buy illegal fireworks, I mean ... unless I'm going to Disneyland, I'm nowhere near a Sonic.  So when I'm in Scottsdale I make it a point to stop here.  Last time I was there I got my usual diet cherry limeade and then saw something that changed my world and my arteries.  Fried Mac & Cheese.  Yes, it was little bite-size breaded and fried chunks of Mac & Cheese.  My chest hurts now just thinking about it.  It was heavenly.  If they opened a Sonic here I would have to join a gym.",1,0,0,0
165,The staff here is very friendly and always happy to see you,0,1,0,0
166,The environment is clean and pleasant.,0,0,1,1
167,They always uses fresh and clean ingredients,1,0,0,0
168,You will get to see a great view from this restaurant.,0,0,1,0
169,This place has such a good vibes.,0,1,0,0
170,The restaurant is kept well.,0,0,1,0
171,Pleasant environment.,0,0,1,0
172,Great Deals !! ,0,0,0,1
