review_count,new_id,city,rating,restaurant_name,longitude,restaurant_id,full_address,state,latitude 
258,2250,Phoenix,4.0,Maizie's Cafe & Bistro,-112.0744706,AaKlegu7gmOCD4rEESF76Q,"4750 N Central Ave
Phoenix, AZ 85012",AZ,33.5071469
125,2251,Chandler,3.5,Thai Rama,-111.877846,cT_rocMh92B9t62Disp6gA,"2040 W Chandler Blvd
Chandler, AZ 85224",AZ,33.306499
9,2252,Phoenix,2.5,El Patron,-112.117985,vYEUEID47mgenrTBsvL9Xw,"20224 N 27th Ave
Phoenix, AZ 85027",AZ,33.671044
7,2253,Mesa,2.5,El Pollo Loco,-111.8405306,gh-hT8e-XtCExRxe6PKR4w,"1036 S Country Club Dr
Mesa, AZ 85210",AZ,33.3966134
3,2254,Scottsdale,3.5,Jack-In-the Box Drive Thru,-111.9275055,HTbYWrIon90idfmAdlMmEQ,"7116 E Shea Boulevard
Scottsdale, AZ 85254",AZ,33.5824636
38,2255,Scottsdale,3.5,Rare Earth,-111.8427014,3QhPvyen9kSiAxduT8g3bQ,"28190 N Alma School Pkwy
Scottsdale, AZ 85262",AZ,33.742088
38,2256,Chandler,4.0,Cyprus Grill,-111.8602742,TVJT7Xknd-ikf4vskcjKQw,"1065 W Queen Creek Rd
Chandler, AZ 85248",AZ,33.2618144
10,2257,Fort McDowell,3.5,Ahnala Mesquite Room,-111.6801411,GDwvyDgnUombMKvrVnqxvA,"10438 N Fort McDowell Rd
Fort McDowell, AZ 85264",AZ,33.5823384
16,2258,Phoenix,2.0,Jimmy John's,-111.9795855,HUU_y-nnIWWIpqMlB-8L2Q,"4716 E Cactus Rd
Phoenix, AZ 85032",AZ,33.5985136
5,2259,Tempe,3.5,Denny's,-111.9690009,kCuThQa4pyo6S7hXyfSqkg,"1994 W Baseline Rd
Tempe, AZ 85283",AZ,33.3786329
13,2260,Mesa,3.0,Outback Steakhouse,-111.679089,0VyvlA1mZsDoYd3kkRjevA,"1650 S. Clearview Ave.
Mesa, AZ 85208",AZ,33.385783
37,2261,Tempe,3.5,Lo Cascio's Italian Restaurant,-111.9266566,cfRrO0P-L7o6UWL81pmxCA,"2210 N Scottsdale Rd
Tempe, AZ 85281",AZ,33.4532027
171,2262,Phoenix,3.5,Rice Paper,-112.0649208,jtzhY-P4H6WSYpv5rWhxtw,"2221 N 7th St
Phoenix, AZ 85006",AZ,33.4719589
12,2263,Phoenix,2.5,Fusilli's,-112.0685027,OkXpdUozVS3vjSRtCoSIvw,"3110 N Central Ave Ste 107
Phoenix, AZ 85012",AZ,33.5114334
23,2264,Glendale,3.0,Jimbo's Bar & Grill,-112.169466018677,AoJUauqYx9rjBPouocdFjg,"12224 N 51st Ave
Glendale, AZ 85304",AZ,33.5969623980272
74,2265,Chandler,4.0,Pho Chandler,-111.8412137,4zfrcEmGvZ4oYKx_revTxA,"4055 S Arizona Ave
Ste 8
Chandler, AZ 85248",AZ,33.2587342
20,2266,Gilbert,3.5,Los Rubios Mexican Food,-111.720539331436,V4wiGd78Si52Gys9gmoZCg,"2473 S Higley Rd
Gilbert, AZ 85295",AZ,33.3052816858981
69,2267,Scottsdale,4.0,Dragonfly Cafe,-111.8629187,E5dqlvxPw9Q4XFqOMw_lqw,"10135 E Via Linda
Scottsdale, AZ 85258",AZ,33.5744834
160,2268,Phoenix,4.0,Yen Sushi & Sake Bar,-112.151282,Tt6DYs0TyERWHWW5xiRL_A,"17037 N 43rd Ave
Phoenix, AZ 85308",AZ,33.640832
30,2269,Phoenix,3.5,Waffle House,-112.00805,sh1-BzB29lIOA2qQ_PxN-A,"3363 E University Dr
Phoenix, AZ 85034",AZ,33.41563
5,2270,Gilbert,2.5,Pizza Hut,-111.7554945,rOZxyZQiNKzcQkfO8g6W_Q,"895 S Val Vista Drive
Suite 104
Gilbert, AZ 85296",AZ,33.3339921
3,2271,Tempe,3.0,Gyros Hut,-111.936433,tIjSEmzoyo-4v5POaDQwGQ,"705 S Forest Ave
Tempe, AZ 85281",AZ,33.422794
4,2272,Chandler,3.0,Applebee's Neighborhood Grill & Bar,-111.8582263,Gwz2qprfIx2S9jytTk7VsQ,"2805 S Alma School Road
Chandler, AZ 85248",AZ,33.2649732
13,2273,Phoenix,4.5,IHOP,-112.104722,5ExteHEMPi6e_rinQ6RrIg,"2103 W. Happy Valley Rd
Phoenix, AZ 85085",AZ,33.712251
11,2274,Carefree,4.0,Black Mountain Coffee Shop,-111.901288,MHPXDXVE_cUYodfPhkadeQ,"Spanish Vlg
Carefree, AZ 85377",AZ,33.820226
11,2275,Phoenix,3.0,Dave And Busters,-111.9746066,GwZOmsskHQRUJcGYP1VW4w,"21001 N Tatum Blvd
Phoenix, AZ 85050",AZ,33.678615
4,2276,Chandler,3.0,All Starz Sports Bar & Grill,-111.927065,LySAATrzrru3ajc5sEBFOA,"4929 W Chandler Blvd
Chandler, AZ 85226",AZ,33.304861
5,2277,Mesa,4.0,Copper Plate An American Grill,-111.6692535,_jbeTDw6XSuvLaR1V_z8jw,"6033 S. Sossaman Road
Mesa, AZ 85212",AZ,33.3061292
121,2278,Phoenix,3.5,Copper Blues,-112.0744503,fP-BPL6iRu2tbcvlnjRshw,"50 W Jefferson St
Ste 200
Phoenix, AZ 85003",AZ,33.4471783
6,2279,Phoenix,4.0,Blue 32 Sports Grill,-111.9300279,NkGQRN6ahwQoFEAlHq8NHg,"7000 E Mayo Blvd
Phoenix, AZ 85054",AZ,33.6556844
43,2280,Chandler,4.0,Beijing Restaurant,-111.8602154,Ul1mS4EA2Q8DGyLB7gQXJA,"2040 S Alma School Rd
Ste 13
Chandler, AZ 85286",AZ,33.2748213
6,2281,Tempe,4.0,Taylor Street Chicago Style Deli,-111.9265,B5zlpODoLE31jg6Q0W57lw,"914 N Scottsdale Rd
Tempe, AZ 85281",AZ,33.4399949
17,2282,Chandler,2.0,Piza Pizza,-111.8422556,s3D7EEo1Or4SsxRRjURJwg,"48 S San Marcos Pl
Chandler, AZ 85225",AZ,33.3028522
24,2283,Apache Junction,4.0,Mining Camp Restaurant,-111.48069,JNt63pOmXJ4Y9u8KMQNvjw,"6100 E Mining Camp St
Apache Junction, AZ 85119",AZ,33.450513
20,2284,Chandler,4.0,Hob Nob Sports Grill,-111.9665052,8lHJm7hAlfsUNbVb3YaSMA,"7200 W Chandler Blvd
Ste 14
Chandler, AZ 85226",AZ,33.3053504
22,2285,Phoenix,4.0,Jersey Mike's Subs,-112.0494,ivVVCPUm9mmU6K7xR41vEg,"4605 E Chandler Blvd
Ste 100
Phoenix, AZ 85048",AZ,33.3312
7,2286,Phoenix,3.0,The Office,-111.9746066,16orLd_wKfdfh4AxTZu_zQ,"21001 N Tatum Blvd
Ste 1630
Phoenix, AZ 85050",AZ,33.678615
43,2287,Tempe,2.5,Hooters,-111.9398532,wOvAbdVYDaguotpdSALsfg,"501 S Mill Ave
Tempe, AZ 85281",AZ,33.4253394
18,2288,Phoenix,4.0,Barro's Pizza,-112.1110185,HAMKYsgtJ6fEBUZzTMhZwA,"2510 W Thunderbird Rd
Suite 6
Phoenix, AZ 85023",AZ,33.6111073
28,2289,Peoria,4.0,China Grill,-112.2216436,nLLs9fIiWw6WDku3_2NVVA,"7518 W Thunderbird Rd
Ste 3
Peoria, AZ 85381",AZ,33.6112406
32,2290,Surprise,4.0,Paradise Bakery,-112.3610688,b9svM7RoDUAVnzjFBmf3Ow,"13959 W Bell Rd
Surprise, AZ 85374",AZ,33.6384612
5,2291,Tempe,4.0,Denny's Restaurant,-111.925863,-UHDEY88hqUtrTPWfQ5CgQ,"4403 S Rural Road
Tempe, AZ 85282",AZ,33.38463
45,2292,Scottsdale,3.5,Oriental Garden Super Buffet,-111.8894906,qak_x5J-ntcT2iOdJoS60A,"8909 E Indian Bend Rd
Scottsdale, AZ 85250",AZ,33.5382049
8,2293,Mesa,3.0,Chuck E Cheese's,-111.678633568584,NzI4pAPrjlCkwcLgjseDtA,"7012 E Hampton Ave
Mesa, AZ 85209",AZ,33.3915713461002
58,2294,Scottsdale,2.5,Pink Taco,-111.9276185,erBoatMp1TFi_NPxTigp6w,"7135 E Camelback Rd
Scottsdale, AZ 85251",AZ,33.5019817
104,2295,Phoenix,4.5,Mi Comida Restaurante Latino,-112.150244,_oQN89kF_d97-cWW0iO8_g,"4221 W Bell Rd
Phoenix, AZ 85053",AZ,33.6391363
12,2296,Mesa,2.5,Hooters,-111.686036,cPIi_5tWZw04DmtyUBcFlg,"6730 E Superstition Springs Blvd
Mesa, AZ 85206",AZ,33.385489
47,2297,Peoria,3.5,Kabuki Sushi & Grill,-112.2400641,1Q1hrAxT2X3lgxDLBOLEQA,"8378 W Thunderbird Rd
Peoria, AZ 85381",AZ,33.6112229
44,2298,Scottsdale,3.5,Nick's,-111.864712,2RusLQcgpQ2BajF_1zevKg,"13910 N Frank Lloyd Wright B
Scottsdale, AZ 85260",AZ,33.611653
64,2299,Chandler,4.0,Jimmy & Joe's Pizzeria,-111.9104666,yKbXWo_6VlS3mD_RcPquog,"3950 W Ray Rd
Chandler, AZ 85226",AZ,33.3211423
3,2300,Scottsdale,3.0,Blue Burrito Grille,-111.9284569,PXW0R2YQ7bEQ0Ni32GO4Tw,"7014 E Camelback Rd
Ste 577
Scottsdale, AZ 85251",AZ,33.503323
87,2301,Scottsdale,3.0,Primebar,-111.9251782,QCxXYA13PtkD3wec47_r8Q,"15037 N Scottsdale Rd
Scottsdale, AZ 85254",AZ,33.6236715
16,2302,Phoenix,4.5,Elie's Deli,-111.984111,ejfy33R1avFm7oygL34uQg,"4502 E Thomas Rd
Phoenix, AZ 85018",AZ,33.480662
43,2303,Phoenix,3.0,Carlos O'Briens,-111.9274124,qHjUo2foq-IXF6Tk1Iz3WQ,"7111 E Bell Rd
Phoenix, AZ 85254",AZ,33.6384699
6,2304,Wickenburg,3.5,Sizzling Wok,-112.7413852,PpBig3Nf7kMf5aC0HmOX1A,"621 W Wickenburg Way
Wickenburg, AZ 85390",AZ,33.9662795
9,2305,Phoenix,3.5,Olive & Ivy,-112.026154,setfRzkAcOPxKH5TZLTqJQ,"3400 E Sky Harbor Blvd
Ste 3300
Phoenix, AZ 85034",AZ,33.439648
19,2306,Phoenix,2.5,Pick Up Stix,-112.041489,FmvqqBAU_IuMk5iGp4Y0JQ,"1935 E Camelback Road
Phoenix, AZ 85016",AZ,33.508736
3,2307,Phoenix,4.5,Salsas Y Sombreros,-112.0019235,ZRqpSeZEw6sy8r01TdCudQ,"4233 S 37th St
Phoenix, AZ 85040",AZ,33.4086461
17,2308,Gilbert,3.5,Johnny Rockets,-111.772012,hxw-JWXKkYOSjZP0iZlj7g,"2270 East Williams Field Rd
Ste 101
Gilbert, AZ 85295",AZ,33.31081
4,2309,Queen Creek,3.0,Pizza Hut,-111.62019,OH-ADg497ZhOlka7vQJCfA,"561 E Bella Vista St
Queen Creek, AZ 85242",AZ,33.25539
38,2310,Scottsdale,4.0,Cafe Nordstrom,-111.9295381,NOq_vpCfCfYdMRPbaUG53w,"Nordstrom
7055 E Camelback Rd
Scottsdale, AZ 85250",AZ,33.5021455
4,2311,Avondale,4.0,Great American Grill,-112.3043999,GuI460v9AlhHIqArL32i9Q,"11460 W Hilton Way
Avondale, AZ 85323",AZ,33.4581718
28,2312,Phoenix,3.5,Burger Factory,-112.0834721,mTjHcl-pkNO4iOKY8rVHPw,"702 W Osborn Rd
Phoenix, AZ 85013",AZ,33.4877201
9,2313,Scottsdale,2.5,Einstein Bros Bagels,-111.886982,7gU09QvdWByEsgr45JQ-rA,"15768 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",AZ,33.6288709
6,2314,Phoenix,3.0,Lone Star Steakhouse & Saloon,-112.1159816,_-TRcD1fi3Eq6U0tEb6Qnw,"10004 N 26th Dr
Phoenix, AZ 85021",AZ,33.576971
3,2315,Phoenix,3.5,Cubs Park Chicago Style Grill,-111.995167,RtfgSULLUNuLPxn5eTMJ-Q,"4001 E Bell Rd
# 102
Phoenix, AZ 85032",AZ,33.640408
5,2316,Tempe,1.5,Ichiban Japanese Restaurant,-111.915305,u4gTf8OO6ywnnBUp7UL_vA,"1435 E University Dr
Tempe, AZ 85281",AZ,33.421053
44,2317,Phoenix,3.5,Jimmy John's,-112.0464076,zmjWXerSZlB0eRLxrKevYQ,"1650 E Camelback Rd
Ste 175
Phoenix, AZ 85016",AZ,33.5094352
255,2318,Scottsdale,4.5,D'lish,-111.925799,-4A5xmN21zi_TXnUESauUQ,"2613 N Scottsdale Rd
Scottsdale, AZ 85257",AZ,33.477178
5,2319,Chandler,4.0,Bernard's Restaurant,-111.8714595,TaHTw_xn_9fitLAXrZUsNg,"751 S Clubhouse Dr
Chandler, AZ 85248",AZ,33.2491155
46,2320,Gilbert,4.0,Famous Dave's,-111.743452032448,4iJUNAUVYNEuh16yK6Virg,"2206 E Williams Field Rd
Ste 101
Gilbert, AZ 85296",AZ,33.3078616235036
3,2321,Scottsdale,4.5,Onyx Bar & Lounge,-111.852863,JnpRIq3e3C8NxhmTLQNd0A,"Four Seasons Resort Scottsdale at Troon North
10600 E Crescent Moon Dr
Scottsdale, AZ 85262",AZ,33.731871
5,2322,Phoenix,3.0,Dong-A,-112.1345446,wAs-stW0HP6OXVXdpawnBQ,"4808 N 35th Ave
Phoenix, AZ 85017",AZ,33.5081908
8,2323,Scottsdale,3.5,El Paso BBQ,-111.9021,8nRXiNdt_8-aePTlVxKqmA,"8220 N Hayden Rd
# 112
Scottsdale, AZ 85258",AZ,33.5706
130,2324,Phoenix,3.5,Sushi Eye,-111.978279,lVHtVCyFJOqAH0ltn7pLuw,"4855 E Warner Rd
Ste A29
Phoenix, AZ 85044",AZ,33.331773
9,2325,Scottsdale,4.0,Banzai Cowboy Sushi & Martini Bar,-111.8904749,xxYiSZgmwE-9-quy8kkHEQ,"20715 N Pima Rd
Ste 110
Scottsdale, AZ 85255",AZ,33.6729823
6,2326,Glendale,3.5,Barro's Pizza,-112.2027562,CMp3mSkdZeJDGXHGVHke-Q,"20165 N 67th Ave
Glendale, AZ 85308",AZ,33.6640037
139,2327,Phoenix,3.5,Moto Sushi,-112.0474809,c0RSs2KYK5Y-ZlSrNq9LyA,"6845 N 16th St
Phoenix, AZ 85016",AZ,33.5369963
3,2328,Phoenix,4.5,Daily Bistro,-111.9862958,rluuxDPHiP9Z4qtNO66eTw,"5045 N 44th St
Phoenix, AZ 85018",AZ,33.5111019
5,2329,Glendale,3.5,Naked Pizza,-112.1866243,RmsLprV97Sj0BJgbH5TWOQ,"20219 N 59th Ave
Glendale, AZ 85308",AZ,33.6699443
3,2330,Scottsdale,3.5,Cafe Bistro,-111.924902,AGLuEB0Tqy2gvuyRT2tnlg,"5101 N Scottsdale Rd
Scottsdale, AZ 85250",AZ,33.510913
21,2331,Chandler,3.5,Hong Kong Bistro,-111.789879798889,CMvCbtkcHH9Gp0S3w1_aQA,"4990 S Gilbert Rd
Ste 8
Chandler, AZ 85249",AZ,33.2341019292333
28,2332,Phoenix,3.0,Native New Yorker,-111.975816,SgGINtDKQgoXoAnQgrDKDg,"5030 E Ray Rd
Ste 5
Phoenix, AZ 85044",AZ,33.3217349
32,2333,Phoenix,3.5,Fast Eddie's Diner,-112.132693,iAYzRvyBrSkJDu_XZ-E1zQ,"3422 W Glendale Ave
Phoenix, AZ 85051",AZ,33.5389709
73,2334,Mesa,3.0,Five Guys Burgers and Fries,-111.75452,ahKN6wh6z2vZsd8C7AyG5A,"1902 S Val Vista Dr
Mesa, AZ 85204",AZ,33.3805962
25,2335,Chandler,3.0,Rosati's Pizza,-111.822674,s5BD7v8zO-YCjm9xnOLo8g,"1050 E Ray Road
Chandler, AZ 85225",AZ,33.322668
69,2336,Phoenix,4.0,Desert Jade,-112.0118398,m9Wqqma30o-hH2fAX7dnug,"3215 E Indian School Rd
Phoenix, AZ 85018",AZ,33.4951447
16,2337,Phoenix,3.5,Souper Salad,-112.0371249,Vu8od1U-h5qqwj3Jf_Hnzg,"2045 E Camelback Rd
Phoenix, AZ 85016",AZ,33.5092848
58,2338,Cave Creek,4.0,Cave Creek Coffee Company,-111.9513452,vWnlScr9y2F6_ctDJZ6XLg,"6033 E Cave Creek Rd
Cave Creek, AZ 85327",AZ,33.8332781
5,2339,Phoenix,2.5,Wendy's Old Fashioned Hamburgers,-112.112968,7fJgNpljbi1d7wjdsPcPcw,"2640 W Thunderbird Rd
Phoenix, AZ 85023",AZ,33.611402
11,2340,Phoenix,3.5,Samarkand Restaurant,-112.0994892,dnfSnHElLXntC6lWjomWPw,"7823 N 19th Ave
Phoenix, AZ 85021",AZ,33.5520018
4,2341,Chandler,2.0,Cafe 24/7,-111.9456801,l1bPbXMloY-bsM1oWlNmhA,"Lone Butte Casino
1077 S Kyrene Rd
Chandler, AZ 85226",AZ,33.2907071
4,2342,Scottsdale,2.0,Arby's Roast Beef,-111.835417,Gy6hVorUNFCqNr-eYh5ZVA,"11054 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85259",AZ,33.5865658
20,2343,Phoenix,4.0,COFCO Chinese Culture Center,-111.9878697,PsuvqWNmLBU8ABkch2d9vA,"668 N 44th St
Phoenix, AZ 85008",AZ,33.4552907
10,2344,Phoenix,4.0,Einstein Bros Bagels,-112.0656011,pNJhovUsGAZ4XqG3lCU-5g,"16842 N 7th St
Phoenix, AZ 85022",AZ,33.6392042
272,2345,Phoenix,4.0,Rokerij,-112.047101,5kRug3bEienrpovtPRVVwg,"6335 N 16th St
Phoenix, AZ 85016",AZ,33.530335
32,2346,Tempe,4.0,The Munchies Cafe,-111.9398364,9ucO4e2ZQeeXANqMZT67GQ,"11 E 6th St
Tempe, AZ 85281",AZ,33.4243474
55,2347,Scottsdale,4.0,Arrivederci,-111.927561,fmWyI5ec05F8PJpx3eNpLg,"7101 E Thunderbird Rd
Scottsdale, AZ 85254",AZ,33.610963
4,2348,Tempe,4.0,Peter Piper Pizza,-111.9077007,WfCqK14lbTLRDgjMNDEa_g,"1805 E Baseline Road
Tempe, AZ 85283",AZ,33.3782766
235,2349,Scottsdale,3.5,Sapporo,-111.92631,uR2aNW75R4oYs9w7aw-_kQ,"14344 N Scottsdale Rd
Scottsdale, AZ 85254",AZ,33.616418
6,2350,Phoenix,2.5,Five Guys,-111.976593732834,J2osMAKvq8w0NIZoGkorxw,"4902 E Shea Blvd
Ste 106
Phoenix, AZ 85028",AZ,33.5831721371179
54,2351,Scottsdale,3.5,Zipps Sports Grill,-111.864729,Hd6Kh_BcorPhCWVn6pMu4Q,"14148 N 100th St
Ste C-100
Scottsdale, AZ 85260",AZ,33.613515
26,2352,Mesa,3.5,The Good Egg,-111.7538379,bZkRR9-BnwE-sb1ql7WPJg,"1939 S Val Vista Dr
Mesa, AZ 85204",AZ,33.380583
36,2353,Scottsdale,4.0,Sweet Tomatoes,-111.8880186,RbWAL8KYgUp9pNSeLSjXtQ,"9029 E. Indian Bend Rd.
Scottsdale, AZ 85250",AZ,33.5380221
263,2354,Tempe,4.0,Pita Jungle,-111.9184724,eGevCRobYnA_HSj60sEWvQ,"1250 E. Apache Blvd.
Tempe, AZ 85281",AZ,33.4150348
6,2355,Phoenix,4.0,El Pollo Loco,-111.9926866,TBTaMIaeDw5B79hXDZBtrA,"4102 E Thomas Road
Phoenix, AZ 85018",AZ,33.4806196
17,2356,Tempe,3.5,Efes Turkish Cuisine,-111.9130595,c-qtFVPutboIiJASZYrwuA,"1701 E. Guadalupe Rd
Tempe, AZ 85283",AZ,33.3634187
26,2357,Phoenix,3.5,Sam's Cafe,-112.0258966,Uov4o_7gRqQKQyjVhWOpVA,"2566 E Camelback Rd
Ste 201
Phoenix, AZ 85016",AZ,33.5095797
5,2358,Chandler,1.5,Jimmie John's,-111.84236,HIUpEkJW68pmrcVysWe9Dw,"2170 N Arizona Ave
Chandler, AZ 85225",AZ,33.339291
58,2359,Phoenix,3.5,Del Frisco's Grille,-112.0283059,gFJtzwGmDTABRwL2F8GsSw,"2425 E Camelback Rd
Ste 110
Phoenix, AZ 85016",AZ,33.5091313
8,2360,Maricopa,3.0,Pepe's Taco Shoppe,-112.045451,mkXlYHuNudcuey-SSh5Ulg,"44480 W Honeycutt Ave
Ste 105
Maricopa, AZ 85138",AZ,33.058222
8,2361,Phoenix,2.5,Asian Seafood Buffet,-111.9878697,4nWKKGZGFc4nWUbJTunMAw,"668 N 44th St
Ste 101
Phoenix, AZ 85008",AZ,33.4552907
5,2362,Youngtown,3.0,Denny's Restaurant,-112.3000009,xI8fuMPM6SAmaySdYFDOmw,"11121 Grand Ave
Youngtown, AZ 85363",AZ,33.6052881
3,2363,Phoenix,2.5,Pizza Hut,-112.02934,bLbZRs9Kcy1aXsdRWYJIgg,"2436 E Bell Road
Phoenix, AZ 85032",AZ,33.641039
36,2364,Phoenix,3.5,Fish Market Restaurant,-112.044949,SOHp2b8quJEitFeuO58Syw,"1720 E Camelback Rd
Phoenix, AZ 85016",AZ,33.509927
27,2365,Phoenix,4.0,Black Bear Diner,-112.1116606,619v4z_tj2NiZWuX1tPdrw,"2410 W Bell Rd
Phoenix, AZ 85023",AZ,33.6401217
81,2366,Phoenix,3.0,Macayo's Mexican Kitchen,-112.073346,jzPMl-NoB5F2fwoHX3hN8A,"4001 N Central Ave
Phoenix, AZ 85012",AZ,33.492722
19,2367,Scottsdale,3.5,Pink Pony,-111.9259858,fLeTQHw7tdOmQ3v81_Y8og,"3831 N Scottsdale Rd
Scottsdale, AZ 85251",AZ,33.4925951
8,2368,Mesa,4.5,Ruby Tuesday,-111.6892126,hBCxdqHRVs-ZsFp7M3emDg,"6555 E Southern Ave
Mesa, AZ 85206",AZ,33.3936711
3,2369,Phoenix,2.5,Blimpie Subs & Salads,-112.1420304,UGGQ7pYoliseurXY1j1wdw,"3890 W Happy Valley Rd
Ste 160
Phoenix, AZ 85310",AZ,33.7127904
60,2370,Chandler,3.5,Los Favoritos,-111.8748501,Lx4ZFP6dIMzi7Ib-ljV-ww,"1900 W Chandler Blvd
Ste 18
Chandler, AZ 85224",AZ,33.3060616
12,2371,Apache Junction,3.5,Lakeside Restaurant & Cantina,-111.423683166504,bpPVn4nF8YR40BjhO6YP1w,"16802 N Hwy 88
Apache Junction, AZ 85219",AZ,33.5359575529984
7,2372,Scottsdale,3.0,Hooters,-111.8894906,VSSO193ph86tmxDVaSDb3A,"8909 E Indian Bend Rd
Scottsdale, AZ 85250",AZ,33.5382049
19,2373,Casa Grande,3.5,Eva's Fine Mexican Food,-111.7573007,LBskB7ACUPV8xxjBPKnxmA,"2033 N Pinal Ave
Casa Grande, AZ 85122",AZ,32.9103236
26,2374,Gilbert,4.0,Higley Hot Dog Hut,-111.7224064,dpYdTnCG4b_qiA0S_TKzjg,"16705 E Williamsfield Rd
Gilbert, AZ 85297",AZ,33.3069425
9,2375,Scottsdale,5.0,Tacos Jalisco,-111.9351219,ggjdeyeuUVcNmBkoEXA13g,"3060 N 68th St
Scottsdale, AZ 85251",AZ,33.4833651
27,2376,Phoenix,3.5,Hole-in-the-Wall,-112.0474569,O-ylVyHn6e6kaoJO-jHj-w,"7677 North 16th St
Phoenix, AZ 85020",AZ,33.5478355
6,2377,Phoenix,3.5,El Pollo Loco,-112.070986,ccC2ecxVEOF4t_kKce6f8Q,"Sunnyslope Store 3587
221 East Dunlap Street
Phoenix, AZ 85020",AZ,33.567433
85,2378,Phoenix,3.5,Thai Rama Restaurant,-112.088808,PXmR1MgOAWB066XH20HjxQ,"1221 W Camelback Rd
Phoenix, AZ 85013",AZ,33.509172
3,2379,Gold Canyon,2.5,McDonalds,-111.467314,5q2G7FK3J_Eml_mcldO7Lg,"7138 E US Hwy 60
Gold Canyon, AZ 85218",AZ,33.358449
202,2380,Phoenix,4.0,Bliss ReBAR,-112.068359,PwxvN0SnAGPdqXdNEYVT3g,"901 N 4th St
Phoenix, AZ 85004",AZ,33.457863
3,2381,Phoenix,3.5,Ross's Hooked & Cooked,-112.0536037,mBM3e0DHU9T2r_mfojSciQ,"1301 E Broadway Rd
Phoenix, AZ 85040",AZ,33.4065905
8,2382,Gila Bend,3.5,McDonald's,-112.7335422,gL-bTBj3lYtDz7H2IK4jUw,"800 W Pima St
Gila Bend, AZ 85337",AZ,32.943589
69,2383,Phoenix,4.0,Palatte,-112.0791022,P1R-DyUyBeWCvPKrRkglsQ,"606 N 4th Ave
Phoenix, AZ 85003",AZ,33.4549678
3,2384,Chandler,3.5,Paradise Bakery and Cafe,-111.97048,7xDt8CLZt66PkYYDqHka9w,"940 N 54th St
Ste 100
Chandler, AZ 85226",AZ,33.319011
264,2385,Scottsdale,3.5,RnR,-111.925841,sbsFamEj5wDxNAjUKrMcSw,"3737 N Scottsdale Rd
Scottsdale, AZ 85251",AZ,33.4915779
11,2386,Phoenix,3.5,Texas Roadhouse,-112.1185366,AYy4JyMedIRIzTYzq6Ks_w,"10051 N Metro Pkwy E
Phoenix, AZ 85051",AZ,33.5779821
53,2387,Phoenix,3.0,Zipps Sports Grill,-112.0482435,PN3aQAH-RONnK-ahkNm0xg,"1515 E Bethany Home Rd
Phoenix, AZ 85014",AZ,33.5237004
213,2388,Tempe,4.0,The Chuck Box,-111.9366872,4AKcmN--0hbF0kX9pg8scg,"202 E University Dr
Tempe, AZ 85281",AZ,33.4219869
157,2389,Phoenix,4.5,Rocket Burger & Subs,-112.134443,F8q_9PUl-Lwjj9xIRPArcg,"12038 N 35th Ave
Phoenix, AZ 85029",AZ,33.595881
31,2390,Phoenix,3.0,Oaxaca Restaurante Y Cantina,-112.091917,srElnEXI8Qq7DpHquTI8HQ,"1516 W Van Buren St
Phoenix, AZ 85007",AZ,33.451715
11,2391,Tempe,3.5,Cervantes Restaurant,-111.9397112,UeYT4UMnfpb9lJkmKnz17w,"3318 S Mill Ave
Tempe, AZ 85282",AZ,33.3922657
4,2392,Apache Junction,2.0,Pizza Hut,-111.550932,fmWgJUef81cuaVA9VB0khQ,"240 S Phelps Drive
Apache Junction, AZ 85220",AZ,33.412675
54,2393,Phoenix,4.0,Cafe Zupas,-112.041489,0lEp4vISRmOXa8Xz2pWhbw,"1935 E Camelback Rd
Phoenix, AZ 85016",AZ,33.508736
7,2394,Mesa,4.5,La Merced,-111.850105,Vbcd56jQ5tsrlsvTUHBz8Q,"855 W University Dr
Ste 17
Mesa, AZ 85201",AZ,33.421361
43,2395,Scottsdale,3.5,Goldie's Neighborhood Sports Cafe,-111.861827373505,uS2T2BMt7_EE7mhM3m3I7w,"10135 E Via Linda
Scottsdale, AZ 85258",AZ,33.5747610515277
81,2396,Phoenix,3.5,Szechwan Palace,-111.9878697,yQONzVpX-DEpGSuKMIov6A,"Cofco Chinese Cultural Center
668 N 44th St, Ste 108
Phoenix, AZ 85008",AZ,33.4552907
172,2397,Scottsdale,4.5,Café Monarch,-111.931447,L-uPZxooP_ziXCtRrWi8Pw,"6934 E 1st Ave
Scottsdale, AZ 85251",AZ,33.494205
3,2398,Tempe,5.0,Samurai Sam's Teriyaki Grill,-111.925947,OJY042R1yQn6r6wqYA_xKw,"920 E University Dr
Ste D-103
Tempe, AZ 85281",AZ,33.422274
32,2399,Scottsdale,4.5,Fate Brewing Company,-111.92253112793,eO-o7FRjNEzcSEG8pakkzA,"7337 E Shea Blvd
Ste 105
Scottsdale, AZ 85253",AZ,33.5815900932834
3,2400,Phoenix,3.0,Dairy Queen,-112.0475053,AyPmMe8GW6J26NvT_oI88Q,"6339 N 16th St
Phoenix, AZ 85016",AZ,33.5304097
36,2401,Scottsdale,3.5,Silver Mine Subs,-111.8993075,f9xITzdfPbqQUoBxmSNymQ,"8402 E Indian School Rd
Scottsdale, AZ 85251",AZ,33.494977
